artist,album,date,week_num,meta_score,user_score
Vic Chesnutt,At The Cut,"September 22, 2009",39,80,0
Deerhunter,Rainwater Cassette Exchange,"June 9, 2009",24,80,86
BLK JKS,Mystery [EP],"March 10, 2009",11,80,0
Camera Obscura,My Maudlin Career,"April 21, 2009",17,80,83
Wildbirds & Peacedrums,The Snake,"August 25, 2009",35,80,83
Lightning Bolt,Earthly Delights,"October 27, 2009",44,80,74
Dan Auerbach,Keep It Hid,"February 10, 2009",7,80,88
Engineers,Three Fact Fader,"October 13, 2009",42,80,76
No Age,Losing Feeling [EP],"October 6, 2009",41,80,0
Monsters Of Folk,Monsters Of Folk,"September 22, 2009",39,80,87
Girls,Album,"September 22, 2009",39,80,81
Hudson Mohawke,Butter,"October 27, 2009",44,80,89
Tara Jane O'Neil,A Ways Away,"May 5, 2009",19,80,0
Megafaun,"Gather, Form & Fly","July 21, 2009",30,80,84
The Low Anthem,"Oh My God, Charlie Darwin","June 9, 2009",24,80,85
Islands,Vapours,"September 22, 2009",39,79,88
Isis,Wavering Radiant,"May 5, 2009",19,79,84
Felt,Felt 3: A Tribute To Rosie Perez,"November 17, 2009",47,79,80
Future of the Left,Travels With Myself And Another,"June 23, 2009",26,79,87
Andrew Bird,Noble Beast,"January 20, 2009",4,79,87
Derek Trucks Band,Already Free,"January 13, 2009",3,79,87
Polvo,In Prism,"September 8, 2009",37,79,56
M. Ward,Hold Time,"February 17, 2009",8,79,88
Mew,No More Stories Are Told Today I'm Sorry They Washed Away No More Stories the World Is Grey I'm Tired Let's Wash Away,"August 25, 2009",35,79,88
Tom Waits,Glitter And Doom Live,"November 23, 2009",48,79,87
Tanya Morgan,Brooklynati,"May 19, 2009",21,79,87
Pelican,What We All Come To Need,"October 27, 2009",44,79,82
Pearl Jam,Backspacer,"September 20, 2009",38,79,88
The Thermals,Now We Can See,"April 7, 2009",15,79,83
A Place to Bury Strangers,Exploding Head,"October 6, 2009",41,79,87
The Field,Yesterday And Today,"May 19, 2009",21,79,80
Kylesa,Static Tensions,"March 17, 2009",12,79,88
Lucero,1372 Overton Park,"October 6, 2009",41,79,73
Reigning Sound,Love And Curses,"August 11, 2009",33,79,0
Neko Case,Middle Cyclone,"March 3, 2009",10,79,87
Trans Am,What Day Is It Tonight? (Trans Am Live 1993-2008),"December 8, 2009",50,79,0
tUnE-yArDs,BiRd-BrAiNs,"November 17, 2009",47,79,87
Marissa Nadler,Little Hells,"March 3, 2009",10,79,88
HEALTH,Get Color,"September 8, 2009",37,79,85
Portugal. The Man,The Satanic Satanist,"July 21, 2009",30,79,87
Florence + the Machine,Lungs,"October 20, 2009",43,79,89
The Swell Season,Strict Joy,"October 27, 2009",44,79,85
Method Man & Redman,Blackout! 2,"May 19, 2009",21,79,81
Broadcast And The Focus Group,Investigate Witch Cults Of The Radio Age,"October 27, 2009",44,79,0
Sonic Youth,The Eternal,"June 9, 2009",24,79,71
Richard Hawley,Truelove's Gutter,"September 22, 2009",39,79,87
Casiotone For The Painfully Alone,Vs. Children,"April 7, 2009",15,79,84
Rosanne Cash,The List,"October 6, 2009",41,79,77
Shemekia Copeland,Never Going Back,"February 24, 2009",9,79,0
Morrissey,Years Of Refusal,"February 17, 2009",8,79,80
Yo La Tengo,Popular Songs,"September 8, 2009",37,79,88
Anti-Pop Consortium,Fluorescent Black,"September 29, 2009",40,79,0
Tim Hecker,An Imaginary Country,"March 10, 2009",11,79,85
Russian Circles,Geneva,"October 20, 2009",43,79,88
Real Estate,Real Estate,"November 17, 2009",47,79,81
El Perro del Mar,Love Is Not Pop,"October 20, 2009",43,78,0
The Gourds,Haymaker!,"January 6, 2009",2,78,0
Soulsavers,Broken,"August 17, 2009",34,78,88
Califone,All My Friends Are Funeral Singers,"October 6, 2009",41,78,82
Me'Shell Ndegéocello,Devil's Halo,"October 6, 2009",41,78,83
Brad Paisley,American Saturday Night,"June 30, 2009",27,78,82
Q-Tip,Kamaal The Abstract,"September 15, 2009",38,78,86
Tegan and Sara,Sainthood,"October 27, 2009",44,78,87
Jeffrey Lewis & The Junkyard,'Em Are I,"May 19, 2009",21,78,0
Phosphorescent,To Willie,"February 3, 2009",6,78,0
Magnolia Electric Co.,Josephine,"July 21, 2009",30,78,81
Fruit Bats,Ruminant Band,"August 4, 2009",32,78,77
J.J. Cale,Roll On,"February 24, 2009",9,78,85
Lady Gaga,The Fame Monster,"November 23, 2009",48,78,89
Akron/Family,"Set 'Em Wild, Set 'Em Free","May 5, 2009",19,78,78
The Mountain Goats,The Life Of The World To Come,"October 6, 2009",41,78,88
Slayer,World Painted Blood,"November 3, 2009",45,78,84
Drive-By Truckers,The Fine Print (A Collection Of Oddities And Rarities 2003-2008),"September 1, 2009",36,78,83
Etienne Jaumet,Night Music,"November 3, 2009",45,78,0
Osso,Run Rabbit Run,"October 6, 2009",41,78,0
Cymbals Eat Guitars,Why There Are Mountains,"September 29, 2009",40,78,74
Amerie,In Love & War,"November 3, 2009",45,78,85
Bibio,Ambivalence Avenue,"June 23, 2009",26,78,84
Pastels And Tenniscoats,Two Sunsets,"September 22, 2009",39,78,0
Doves,Kingdom Of Rust,"April 7, 2009",15,77,88
Metric,Fantasies,"April 14, 2009",16,77,88
Choir of Young Believers,This Is For The White In Your Eye,"August 18, 2009",34,77,0
Six Organs of Admittance,RTZ,"January 20, 2009",4,77,0
Taking Back Sunday,New Again,"June 2, 2009",23,77,86
Wale,Attention Deficit,"November 10, 2009",46,77,83
DOOM,Born Like This,"March 24, 2009",13,77,87
Moderat,Moderat,"April 28, 2009",18,77,87
Alasdair Roberts,Spoils,"May 5, 2009",19,77,0
Converge,Axe To Fall,"October 20, 2009",43,77,88
A Sunny Day in Glasgow,Ashes Grammar,"September 15, 2009",38,77,85
Rickie Lee Jones,Balm In Gilead,"November 3, 2009",45,77,0
Van Morrison,Astral Weeks Live At The Hollywood Bowl,"February 24, 2009",9,77,87
Annie,Don't Stop,"November 17, 2009",47,77,88
The Hold Steady,A Positive Rage,"April 7, 2009",15,77,85
Madness,The Liberty Of Norton Folgate,"September 29, 2009",40,77,82
Joe Henry,Blood From Stars,"August 18, 2009",34,77,80
Flatlanders,Hills And Valleys,"March 31, 2009",14,77,0
The Drones,Havilah,"February 17, 2009",8,77,85
Dan Deacon,Bromst,"March 24, 2009",13,77,88
Otis Taylor,Pentatonic Wars and Love Songs,"June 23, 2009",26,77,0
Speech Debelle,Speech Therapy,"August 18, 2009",34,77,72
The Very Best,Warm Heart Of Africa,"October 6, 2009",41,77,82
Karen O And The Kids,Where The Wild Things Are [OST],"September 29, 2009",40,77,70
Malcolm Middleton,Waxing Gibbous,"August 11, 2009",33,77,0
Robyn Hitchcock,Goodnight Oslo,"February 17, 2009",8,77,87
Major Lazer,Guns Don't Kill People...Lazers Do,"June 16, 2009",25,77,86
The Postmarks,Memoirs At The End Of The World,"August 25, 2009",35,76,0
Rhett Miller,Rhett Miller,"June 9, 2009",24,76,0
Magik Markers,Balf Quarry,"May 5, 2009",19,76,0
Crippled Black Phoenix,200 Tons Of Bad Luck,"April 14, 2009",16,76,84
Richard Youngs,Under Stellar Stream,"October 20, 2009",43,76,0
Jay Reatard,Watch Me Fall,"August 18, 2009",34,76,79
Why?,Eskimo Snow,"September 22, 2009",39,76,83
Marianne Faithfull,"Easy Come, Easy Go","March 17, 2009",12,76,88
Tiga,Ciao!,"May 26, 2009",22,76,79
Clark,Totems Flare,"July 21, 2009",30,76,81
The Strange Boys,The Strange Boys And Girls Club,"March 17, 2009",12,76,88
Bell Orchestre,As Seen Through Windows,"March 10, 2009",11,76,73
Neil Young,Dreamin' Man Live '92,"December 8, 2009",50,76,73
Death,...For The Whole World To See,"February 17, 2009",8,76,88
Junior Boys,Begone Dull Care,"April 7, 2009",15,76,87
Espers,III,"October 20, 2009",43,76,0
Bat for Lashes,Two Suns,"April 7, 2009",15,76,84
Cass McCombs,Catacombs,"July 7, 2009",28,76,76
Music Go Music,Expressions,"October 6, 2009",41,76,0
Joakim,Milky Ways,"September 15, 2009",38,76,0
Biffy Clyro,Only Revolutions,"November 9, 2009",46,76,86
Hauschka,Snowflakes And Carwrecks [EP],"February 3, 2009",6,76,0
Fool's Gold,Fool's Gold,"September 29, 2009",40,76,0
Passion Pit,Manners,"May 19, 2009",21,76,87
Bob Dylan,Together Through Life,"April 28, 2009",18,76,87
Wilco,Wilco (The Album),"June 30, 2009",27,76,80
Lightning Dust,Infinite Light,"August 4, 2009",32,76,0
The Fiery Furnaces,I'm Going Away,"July 21, 2009",30,76,88
Say Anything,Say Anything,"November 3, 2009",45,76,86
Dinosaur Jr.,Farm,"June 23, 2009",26,76,88
Extra Golden,Thank You Very Quickly,"March 10, 2009",11,76,0
Bowerbirds,Upper Air,"July 7, 2009",28,76,85
Various Artists,Woodstock--40 Years On: Back To Yasgur's Farm,"August 11, 2009",33,76,55
La Roux,La Roux,"September 29, 2009",40,76,84
Ryan Bingham & the Dead Horses,Roadhouse Sun,"June 2, 2009",23,76,0
The Pains of Being Pure at Heart,The Pains Of Being Pure At Heart,"February 3, 2009",6,76,85
Trembling Bells,Carbeth,"April 14, 2009",16,76,0
Madeleine Peyroux,Bare Bones,"March 10, 2009",11,76,0
Dead Man's Bones,Dead Man's Bones,"October 6, 2009",41,76,88
Gift of Gab,Escape 2 Mars,"November 3, 2009",45,76,0
Them Crooked Vultures,Them Crooked Vultures,"November 17, 2009",47,75,88
The King Khan & BBQ Show,Invisible Girl,"November 3, 2009",45,75,0
Viva Voce,Rose City,"May 26, 2009",22,75,0
Alela Diane,To Be Still,"February 17, 2009",8,75,89
Brand New,Daisy,"September 22, 2009",39,75,82
Modest Mouse,"No One's First, And You're Next","August 4, 2009",32,75,86
Wolves in the Throne Room,Black Cascade,"March 31, 2009",14,75,86
The Handsome Family,Honey Moon,"April 14, 2009",16,75,80
Arctic Monkeys,Humbug,"August 25, 2009",35,75,84
PJ Harvey & John Parish,"A Woman, A Man, Walked By","March 31, 2009",14,75,87
Black Lips,200 Million Thousand,"February 24, 2009",9,75,85
Thao With The Get Down Stay Down,Know Better Learn Faster,"October 13, 2009",42,75,0
Pink Mountaintops,Outside Love,"May 5, 2009",19,75,80
Wye Oak,The Knot,"July 21, 2009",30,75,87
BLK JKS,After Robots,"September 8, 2009",37,75,85
Björk,Voltaic [Live],"June 30, 2009",27,75,76
A.A. Bondy,When The Devil's Loose,"September 1, 2009",36,75,85
Molina And Johnson,Molina And Johnson,"November 3, 2009",45,75,0
Micachu & the Shapes,Jewellery,"April 7, 2009",15,75,87
The Black Crowes,Before the Frost...,"September 1, 2009",36,75,88
George Strait,Twang,"August 11, 2009",33,75,71
Jon Hopkins,Insides,"May 5, 2009",19,75,85
The Maccabees,Wall Of Arms,"May 4, 2009",19,75,85
P.O.S.,Never Better,"February 3, 2009",6,75,86
Yim Yames,Tribute To [EP],"August 4, 2009",32,75,0
The Cribs,Ignore The Ignorant,"November 10, 2009",46,75,82
Mary J. Blige,Stronger With Each Tear,"December 21, 2009",52,75,80
Odawas,The Blue Depths,"February 17, 2009",8,75,0
Mono,Hymn To The Immortal Wind,"March 24, 2009",13,75,88
Telefon Tel Aviv,Immolate Yourself,"February 3, 2009",6,75,89
Built to Spill,There Is No Enemy,"October 6, 2009",41,75,86
Art Brut,Art Brut vs. Satan,"April 21, 2009",17,75,82
Willie Nelson And Asleep At The Wheel,Willie And The Wheel,"February 3, 2009",6,75,0
Dizzee Rascal,Tongue N' Cheek,"September 21, 2009",39,75,75
Heartless Bastards,The Mountain,"February 3, 2009",6,75,87
Susanna And The Magical Orchestra,3,"September 1, 2009",36,75,0
Harmonic 313,When Machines Exceed Human Intelligence,"March 3, 2009",10,75,0
Rihanna,Rated R,"November 23, 2009",48,75,82
The Dead Weather,Horehound,"July 14, 2009",29,75,82
Nadja,When I See The Sun Always Shines On TV,"April 28, 2009",18,74,0
R.E.M.,Live At The Olympia,"October 27, 2009",44,74,89
K'NAAN,Troubadour,"February 24, 2009",9,74,88
The Dutchess & The Duke,Sunset/Sunrise,"October 6, 2009",41,74,0
Black Moth Super Rainbow,Eating Us,"May 26, 2009",22,74,86
"Bonnie ""Prince"" Billy",Beware,"March 17, 2009",12,74,85
Elvis Perkins,Elvis Perkins In Dearland,"March 10, 2009",11,74,87
The Bats,The Guilty Office,"June 23, 2009",26,74,0
Jamie T,Kings & Queens,"October 6, 2009",41,74,87
Richard Swift,The Atlantic Ocean,"April 7, 2009",15,74,0
OOIOO,Armonico Hewa,"October 20, 2009",43,74,0
Ida Maria,Fortress Around My Heart,"April 14, 2009",16,74,88
Noisettes,Wild Young Hearts,"September 22, 2009",39,74,70
Jarvis Cocker,Further Complications,"May 19, 2009",21,74,84
John Doe & The Sadies,Country Club,"April 14, 2009",16,74,80
The Raveonettes,In And Out Of Control,"October 6, 2009",41,74,71
Busdriver,Jhelli Beam,"June 9, 2009",24,74,0
Peter Doherty,Grace/Wastelands,"March 24, 2009",13,74,88
Glasvegas,Glasvegas,"January 6, 2009",2,74,74
Gallows,Grey Britain,"May 5, 2009",19,74,79
Peaches,I Feel Cream,"May 5, 2009",19,74,86
The Veils,Sun Gangs,"April 7, 2009",15,74,77
Vetiver,Tight Knit,"February 17, 2009",8,74,0
Röyksopp,Junior,"March 24, 2009",13,74,87
Heavy Trash,Midnight Soul Serenade,"October 26, 2009",44,74,0
Savath & Savalas,La Llama,"May 19, 2009",21,74,0
Regina Spektor,Far,"June 23, 2009",26,74,88
Notorious (Notorious B.I.G.),OST,"January 13, 2009",3,74,0
Various Artists,War Child Presents Heroes,"February 24, 2009",9,74,0
Dälek,Gutter Tactics,"January 27, 2009",5,74,88
White Rabbits,It's Frightening,"May 19, 2009",21,74,86
Condo Fucks,Fuckbook,"March 24, 2009",13,74,0
Mission of Burma,The Sound The Speed The Light,"October 6, 2009",41,74,0
Lamb of God,Wrath,"February 24, 2009",9,74,88
Little Dragon,Machine Dreams,"October 20, 2009",43,74,80
Os Mutantes,Haih...Or Amortecedor,"September 8, 2009",37,74,74
Iron & Wine,Around The Well,"May 19, 2009",21,74,85
Brakes [aka brakesbrakesbrakes],Touchdown,"April 21, 2009",17,74,0
Diana Krall,Quiet Nights,"March 31, 2009",14,74,63
Various Artists,Dark Was The Night,"February 17, 2009",8,74,87
God Help The Girl,God Help The Girl,"June 23, 2009",26,73,85
New York Dolls,Cause I Sez So,"May 5, 2009",19,73,88
Bell X1,Blue Lights On The Runway,"March 3, 2009",10,73,88
Tyondai Braxton,Central Market,"September 15, 2009",38,73,0
Oneida,Rated O,"July 7, 2009",28,73,74
Lotus Plaza,The Floodlight Collective,"March 24, 2009",13,73,87
A.C. Newman,Get Guilty,"January 20, 2009",4,73,72
Kris Kristofferson,Closer To The Bone,"September 29, 2009",40,73,78
Port O'Brien,Threadbare,"October 6, 2009",41,73,88
Jonsi & Alex,Riceboy Sleeps,"July 21, 2009",30,73,87
Great Lake Swimmers,Lost Channels,"March 31, 2009",14,73,0
Clues,Clues,"May 19, 2009",21,73,0
Papercuts,You Can Have What You Want,"April 14, 2009",16,73,0
Paramore,brand new eyes,"September 29, 2009",40,73,81
Dave Alvin & the Guilty Women,Dave Alvin & the Guilty Women,"May 26, 2009",22,73,0
The Soundcarriers,Harmonium,"May 26, 2009",22,73,0
Faust,C'est Com...Com...Complique,"March 3, 2009",10,73,0
The Decemberists,The Hazards Of Love,"March 24, 2009",13,73,85
Norah Jones,The Fall,"November 17, 2009",47,73,82
Rick Ross,Deeper Than Rap,"April 21, 2009",17,73,75
City Center,City Center,"May 26, 2009",22,73,0
Rob Thomas,Cradlesong,"June 30, 2009",27,73,79
India.Arie,"Testimony: Vol. 2, Love & Politics","February 10, 2009",7,73,70
J Tillman,Vacilando Territory Blues,"January 27, 2009",5,73,0
The Avett Brothers,I And Love And You,"September 29, 2009",40,73,86
Bibio,The Apple And The Tooth,"November 10, 2009",46,73,0
Baaba Maal,Television,"August 25, 2009",35,73,0
Mi Ami,Watersports,"February 17, 2009",8,73,0
Blue Roses,Blue Roses,"July 21, 2009",30,73,0
Sian Alice Group,"Troubled, Shaken Etc.","August 4, 2009",32,73,0
Abe Vigoda,Reviver [EP],"February 17, 2009",8,73,0
Sufjan Stevens,The BQE,"October 20, 2009",43,73,63
Shakira,She Wolf,"November 23, 2009",48,72,77
Bachelorette,My Electric Family,"May 26, 2009",22,72,0
Blakroc,Blakroc,"November 27, 2009",48,72,87
The Duke & the King,Nothing Gold Can Stay,"August 4, 2009",32,72,0
Rancid,Let The Dominoes Fall,"June 2, 2009",23,72,83
White Rainbow,New Clouds,"October 20, 2009",43,72,75
Exene Cervenka,Somewhere Gone,"October 6, 2009",41,72,0
Ian Brown,My Way,"September 28, 2009",40,72,89
James Yorkston & The Big Eyes Family Players,Folk Songs,"August 9, 2009",32,72,0
Woodpigeon,Treasury Library Canada,"February 3, 2009",6,72,0
Jack Peñate,Everything Is New,"August 18, 2009",34,72,68
The Rural Alberta Advantage,Hometowns,"July 7, 2009",28,72,87
U2,No Line On The Horizon,"March 3, 2009",10,72,81
Bruce Springsteen & The E Street Band,Working On A Dream,"January 27, 2009",5,72,80
Cobra Starship,Hot Mess,"August 11, 2009",33,72,74
Porcupine Tree,The Incident,"September 15, 2009",38,72,88
John Vanderslice,Romanian Names,"May 19, 2009",21,72,78
Eleni Mandell,Artificial Fire,"February 17, 2009",8,72,0
Bon Iver,Blood Bank [EP],"January 20, 2009",4,72,84
The Big Pink,A Brief History Of Love,"September 22, 2009",39,72,83
Deer Tick,Born On Flag Day,"June 23, 2009",26,72,88
Miike Snow,Miike Snow,"June 9, 2009",24,72,85
Julian Casablancas,Phrazes For The Young,"November 3, 2009",45,72,88
Six Organs of Admittance,Luminous Night,"August 18, 2009",34,72,90
Brendan Benson,"My Old, Familiar Friend","August 18, 2009",34,72,78
Slaraffenland,We're On Your Side,"September 15, 2009",38,72,0
Here We Go Magic,Here We Go Magic,"February 24, 2009",9,72,0
Arbouretum,Song Of The Pearl,"March 10, 2009",11,72,0
Beak>,Beak>,"November 17, 2009",47,72,78
Muse,The Resistance,"September 15, 2009",38,72,81
We Were Promised Jetpacks,These Four Walls,"July 7, 2009",28,72,86
Fanfarlo,Reservoir,"October 13, 2009",42,72,85
Themselves,Crownsdown,"October 20, 2009",43,72,0
Om,God Is Good,"September 29, 2009",40,72,0
Thursday,Common Existence,"February 17, 2009",8,72,86
Chris Isaak,Mr. Lucky,"February 24, 2009",9,72,70
Nisennenmondai,Destination Tokyo,"August 11, 2009",33,72,0
Swan Lake,Enemy Mine,"March 24, 2009",13,72,77
Psapp,The Camel's Back,"February 17, 2009",8,72,0
Yusuf,Roadsinger (To Warm You Through The Night),"May 5, 2009",19,72,83
Joker's Daughter,The Last Laugh,"April 7, 2009",15,72,0
"Loney, Dear",Dear John,"January 27, 2009",5,72,84
The Horse's Ha,Of The Cathmawr Yards,"June 9, 2009",24,71,0
Dex Romweber Duo,Ruins Of Berlin,"February 10, 2009",7,71,0
The Skygreen Leopards,Gorgeous Johnny,"July 21, 2009",30,71,0
Foreign Born,Person To Person,"June 23, 2009",26,71,0
Meat Puppets,Sewn Together,"May 12, 2009",20,71,72
Band of Skulls,Baby Darling Doll Face Honey,"July 28, 2009",31,71,87
Crystal Antlers,Tentacles,"April 7, 2009",15,71,0
Lily Allen,"It's Not Me, It's You","February 10, 2009",7,71,81
The Bird And The Bee,Ray Guns Are Not Just The Future,"January 27, 2009",5,71,81
Do Make Say Think,Other Truths,"October 20, 2009",43,71,74
Golden Silvers,True Romance,"May 4, 2009",19,71,58
Le Loup,Family,"September 22, 2009",39,71,0
Obits,I Blame You,"March 24, 2009",13,71,0
Kid Cudi,Man On The Moon: The End Of Day,"September 15, 2009",38,71,88
Kurt Vile,Childish Prodigy,"October 6, 2009",41,71,81
Edan,Echo Party,"November 23, 2009",48,71,0
The Juan MacLean,The Future Will Come,"April 14, 2009",16,71,0
Castanets,"Texas Rose, The Thaw & The Beasts","September 22, 2009",39,71,0
Chrisette Michele,Epiphany,"May 5, 2009",19,71,72
These Are Powers,All Aboard Future,"February 17, 2009",8,71,0
The Twilight Sad,Forget The Night Ahead,"September 22, 2009",39,71,81
Living Things,Habeas Corpus,"February 17, 2009",8,71,0
Mayer Hawthorne,A Strange Arrangement,"September 8, 2009",37,71,87
Julie Doiron,I Can Wonder What You Did with Your Day,"March 10, 2009",11,71,0
Volcano Choir,Unmap,"September 22, 2009",39,71,74
Melody Gardot,My One And Only Thrill,"April 28, 2009",18,71,87
Sleepy Sun,Embrace,"July 7, 2009",28,71,0
Patrick Wolf,The Bachelor,"August 11, 2009",33,71,64
Paul McCartney,Good Evening New York City,"November 17, 2009",47,71,81
The Pains of Being Pure at Heart,Higher Than The Stars [EP],"September 22, 2009",39,71,0
Noah and the Whale,The First Days Of Spring,"October 6, 2009",41,71,86
The Soundtrack of Our Lives,Communion,"March 3, 2009",10,71,87
Beirut,March Of The Zapotec/Holland [EP],"February 17, 2009",8,71,78
Blank Dogs,Under And Under,"May 26, 2009",22,71,70
Nelly Furtado,Mi Plan,"September 15, 2009",38,71,78
Wynton Marsalis,He And She,"March 24, 2009",13,71,0
The Temper Trap,Conditions,"October 13, 2009",42,71,87
Au Revoir Simone,"Still Night, Still Light","May 19, 2009",21,71,81
Lyle Lovett,Natural Forces,"October 20, 2009",43,71,0
The Coathangers,Scramble,"April 7, 2009",15,71,0
AC/DC,Backtracks,"November 10, 2009",46,71,79
Pet Shop Boys,Yes,"April 21, 2009",17,71,84
Nite Jewel,Good Evening,"March 31, 2009",14,71,0
Adam Lambert,For Your Entertainment,"November 23, 2009",48,71,83
Casiotone For The Painfully Alone,Advance Base Battery Life,"March 10, 2009",11,71,0
Tortoise,Beacons Of Ancestorship,"June 23, 2009",26,71,84
Harlem Shakes,Technicolor Health,"March 24, 2009",13,70,80
Mr. Lif,I Heard It Today,"April 21, 2009",17,70,88
Eels,Hombre Lobo: 12 Songs Of Desire,"June 2, 2009",23,70,83
Lindstrom & Prins Thomas,II,"May 26, 2009",22,70,75
Sholi,Sholi,"February 17, 2009",8,70,0
AFI,Crash Love,"September 29, 2009",40,70,73
Anni Rossi,Rockwell,"March 10, 2009",11,70,0
YACHT,See Mystery Lights,"August 4, 2009",32,70,72
Telepathe,Dance Mother,"April 14, 2009",16,70,0
Datarock,Red,"September 1, 2009",36,70,82
Green Day,21st Century Breakdown,"May 15, 2009",20,70,81
