artist,album,date,week_num,meta_score,user_score
Jessica Lea Mayfield,Tell Me,"February 8, 2011",6,73,82
Times New Viking,Dancer Equired,"April 26, 2011",17,73,50
Wooden Shjips,West,"September 13, 2011",37,73,0
Thomas Dolby,A  Map of the Floating City,"October 25, 2011",43,73,0
David Lowery,The  Palace Guards,"February 1, 2011",5,73,0
Atmosphere,The Family Sign,"April 12, 2011",15,73,80
Miles Kane,Colour of the Trap,"May 9, 2011",19,73,86
Moon Duo,Mazes,"March 29, 2011",13,73,0
Ponytail,Do Whatever You Want All the Time,"April 12, 2011",15,73,0
Lil B,I'm Gay (I'm Happy),"June 29, 2011",26,73,61
Fujiya & Miyagi,Ventriloquizzing,"January 25, 2011",4,73,60
Danielson,The Best of Gloucester County,"February 22, 2011",8,73,0
Friendly Fires,Pala,"May 24, 2011",21,73,79
...And You Will Know Us by the Trail of Dead,Tao of the Dead,"February 8, 2011",6,73,75
Beyoncé,4,"June 28, 2011",26,73,78
Bodies of Water,Twist Again,"June 21, 2011",25,73,0
Pictureplane,Thee Physical,"July 19, 2011",29,73,0
Psychedelic Horseshit,Laced,"May 10, 2011",19,72,0
Liturgy,Aesthethica,"May 10, 2011",19,72,83
"Robert Earl Keen, Jr.",Ready for Confetti,"August 29, 2011",35,72,0
Dolly Parton,Better Day,"June 28, 2011",26,72,87
Devotchka,100 Lovers,"March 1, 2011",9,72,78
Tony Bennett,Duets II,"September 20, 2011",38,72,76
Bad Meets Evil,Hell: The Sequel EP,"June 14, 2011",24,72,84
Eliza Carthy,Neptune,"May 9, 2011",19,72,0
Exene Cervenka,The Excitement of Maybe,"March 8, 2011",10,72,0
Hella,Tripper,"August 30, 2011",35,72,0
Ganglians,Still Living,"August 23, 2011",34,72,0
Razika,Program 91,"August 23, 2011",34,72,0
My Disco,Little Joy,"January 25, 2011",4,72,0
Casiokids,Aabenbaringen Over Aaskammen,"October 11, 2011",41,72,0
Blood Orange,Coastal Grooves,"August 30, 2011",35,72,81
MellowHype,BlackenedWhite,"July 12, 2011",28,72,83
Faust,Something Dirty,"February 1, 2011",5,72,0
Quintron,Sucre du Sauvage,"April 12, 2011",15,72,0
Daedelus,Bespoke,"April 26, 2011",17,72,0
