artist,album,date,week_num,meta_score,user_score
Frank Black & The Catholics,Dog In The Sand,"January 30, 2001",5,73,83
Michael Franti & Spearhead,Stay Human,"May 15, 2001",20,73,83
Mirwais,Production,"February 27, 2001",9,73,79
John Mellencamp,Cuttin' Heads,"October 16, 2001",42,73,0
New Order,Get Ready,"October 16, 2001",42,72,84
P!nk,M!ssundaztood,"November 20, 2001",47,72,80
Stone Temple Pilots,Shangri-La Dee Da,"June 19, 2001",25,72,75
Hefner,We Love The City,"March 6, 2001",10,72,64
Le Tigre,From The Desk Of Mr. Lady [EP],"January 30, 2001",5,72,0
Black Rebel Motorcycle Club,Black Rebel Motorcycle Club,"April 3, 2001",14,72,87
Preston School Of Industry,All This Sounds Gas,"August 28, 2001",35,72,0
Kings Of Convenience,Quiet Is The New Loud,"March 6, 2001",10,71,85
Dilated Peoples,Expansion Team,"October 23, 2001",43,71,88
Macy Gray,The Id,"September 18, 2001",38,71,58
M.J. Cole,Sincere,"April 17, 2001",16,71,0
Stereolab,Sound-Dust,"August 28, 2001",35,71,86
The Donnas,The Donnas Turn 21,"January 23, 2001",4,71,73
Sugar Ray,Sugar Ray,"June 12, 2001",24,71,67
Gorillaz,Gorillaz,"June 19, 2001",25,71,88
Jill Scott,Experience: Jill Scott,"November 20, 2001",47,71,84
Travis,The Invisible Band,"June 12, 2001",24,71,88
Creeper Lagoon,Take Back The Universe (And Give Me Yesterday),"April 17, 2001",16,71,0
Groove Armada,Goodbye Country (Hello Nightclub),"September 11, 2001",37,71,72
Pan Sonic,Aaltopiiri,"January 16, 2001",3,71,0
Cake,Comfort Eagle,"July 24, 2001",30,70,88
Uberzone,Faith In The Future,"July 8, 2001",27,70,0
Eve,Scorpion,"March 6, 2001",10,70,84
Quasi,Sword Of God,"August 21, 2001",34,70,83
Echo & the Bunnymen,Flowers,"May 22, 2001",21,70,0
Squarepusher,Go Plastic,"June 26, 2001",26,70,86
G Love & Special Sauce,The Electric Mile,"April 24, 2001",17,70,80
Stevie Nicks,Trouble in Shangri-La,"May 1, 2001",18,70,89
Vitamin C,More,"January 30, 2001",5,69,0
Solex,Low Kick And Hard Bop,"September 11, 2001",37,69,86
KRS-One,Sneak Attack,"April 24, 2001",17,69,0
Semisonic,All About Chemistry,"March 13, 2001",11,69,83
Nas,Stillmatic,"December 18, 2001",51,69,87
Blink-182,Take off Your Pants & Jacket,"June 12, 2001",24,69,85
Wu-Tang Clan,Iron Flag,"December 18, 2001",51,69,85
No Doubt,Rock Steady,"December 11, 2001",50,69,88
Lenny Kravitz,Lenny,"October 30, 2001",44,69,84
Acetone,York Blvd,"January 16, 2001",3,69,0
Garbage,Beautifulgarbage,"October 2, 2001",40,69,83
Ivy,Long Distance,"July 10, 2001",28,68,85
The Incredible Moses Leroy,Electric Pocket Radio,"April 24, 2001",17,68,0
Mystikal,Tarantula,"December 18, 2001",51,68,0
Stereo MC's,Deep Down & Dirty,"June 12, 2001",24,68,74
The Go-Go's,God Bless The Go-Go's,"May 15, 2001",20,68,87
David Byrne,Look Into The Eyeball,"May 8, 2001",19,68,77
Air,"10,000 Hz Legend","May 29, 2001",22,68,86
Slipknot,Iowa,"August 28, 2001",35,68,83
Stereophonics,Just Enough Education To Perform,"April 17, 2001",16,68,84
Dave Matthews Band,Everyday,"February 27, 2001",9,67,77
Smash Mouth,Smash Mouth,"November 27, 2001",48,67,76
Laurie Anderson,Life On A String,"August 21, 2001",34,67,87
Monster Magnet,God Says No,"March 27, 2001",13,67,82
Usher,8701,"August 7, 2001",32,67,82
Ludacris,Word Of Mouf,"November 27, 2001",48,67,85
The RZA,Digital Bullet,"August 28, 2001",35,67,83
Nathaniel Merriweather Presents Lovage,Music to Make Love to Your Old Lady By,"November 6, 2001",45,66,84
Buckcherry,Time Bomb,"March 27, 2001",13,66,81
The Blake Babies,God Bless The Blake Babies,"March 6, 2001",10,66,0
Cowboy Junkies,Open,"May 15, 2001",20,66,84
Eric Clapton,Reptile,"March 13, 2001",11,66,85
Pepe Deluxe,Super Sound,"January 9, 2001",2,66,74
Aphex Twin,Drukqs,"October 23, 2001",43,66,89
The Waterboys,A Rock In The Weary Land,"August 21, 2001",34,66,74
Orbital,The Altogether,"September 4, 2001",36,66,80
Tha Liks,X.O. Experience,"July 10, 2001",28,65,0
Her Space Holiday,Manic Expressive,"November 6, 2001",45,65,0
Swell,Everybody Wants To Know,"June 19, 2001",25,65,0
Placebo,Black Market Music,"May 8, 2001",19,65,88
*NSYNC,Celebrity,"July 24, 2001",30,65,84
Depeche Mode,Exciter,"May 15, 2001",20,65,77
Tori Amos,Strange Little Girls,"September 18, 2001",38,65,86
Tricky,Blowback,"June 26, 2001",26,65,77
Aerosmith,Just Push Play,"March 6, 2001",10,65,77
Finley Quaye,Vanguard,"February 20, 2001",8,65,80
The Orb,Cydonia,"February 27, 2001",9,64,78
Alpha,The Impossible Thrill,"March 20, 2001",12,64,0
Better Than Ezra,Closer,"August 7, 2001",32,64,86
Bush,Golden State,"October 23, 2001",43,63,78
Destiny's Child,Survivor,"May 1, 2001",18,63,79
Arling & Cameron,We Are A & C,"August 7, 2001",32,63,0
Ian Brown,Music Of The Spheres,"October 1, 2001",40,63,86
Arsonists,Date Of Birth,"September 11, 2001",37,63,0
Mick Jagger,Goddess In The Doorway,"November 20, 2001",47,62,80
Incubus,Morning View,"October 23, 2001",43,62,88
The Crystal Method,Tweekend,"July 31, 2001",31,62,88
DMX,The Great Depression,"October 23, 2001",43,62,77
The Cranberries,Wake Up And Smell The Coffee,"October 23, 2001",43,62,78
Lupine Howl,The Carnivorous Lunar Activities Of Lupine Howl,"August 21, 2001",34,61,0
Sisqó,Return Of Dragon,"June 19, 2001",25,61,82
Ocean Colour Scene,Mechanical Wonder,"May 1, 2001",18,61,82
They Might Be Giants,Mink Car,"September 11, 2001",37,60,81
Train,Drops Of Jupiter,"March 27, 2001",13,60,87
Live,V,"September 18, 2001",38,60,79
Perry Farrell,Song Yet To Be Sung,"July 17, 2001",29,60,80
Jewel,This Way,"November 13, 2001",46,59,74
Redman,Malpractice,"May 22, 2001",21,59,75
Ja Rule,Pain Is Love,"October 2, 2001",40,59,64
Mariah Carey,Glitter,"September 11, 2001",37,59,73
Iggy Pop,Beat 'Em Up,"July 17, 2001",29,58,75
D12,Devil's Night,"June 19, 2001",25,58,81
Britney Spears,Britney,"November 6, 2001",45,58,77
Jamiroquai,A Funk Odyssey,"September 11, 2001",37,58,79
Godhead,2000 Years of Human Error,"January 23, 2001",4,58,83
Manic Street Preachers,Know Your Enemy,"April 24, 2001",17,57,82
Momus,Folktronic,"February 27, 2001",9,57,0
Rod Stewart,Human,"February 6, 2001",6,57,70
Kid Rock,Cocky,"November 20, 2001",47,57,62
Kittie,Oracle,"October 30, 2001",44,56,70
Blues Traveler,Bridge,"May 8, 2001",19,56,70
Staind,Break The Cycle,"May 8, 2001",19,55,85
Modest Mouse,Sad Sappy Sucker,"April 24, 2001",17,55,87
Prince,The Rainbow Children,"November 20, 2001",47,54,74
Shelby Lynne,"Love, Shelby","November 13, 2001",46,53,60
Jennifer Lopez,J. Lo,"January 23, 2001",4,52,78
Gwenmars,Driving A Million,"March 6, 2001",10,52,0
Michael Jackson,Invincible,"October 30, 2001",44,51,83
2Pac,Until The End Of Time,"March 27, 2001",13,51,86
The Black Crowes,Lions,"May 8, 2001",19,50,87
Butthole Surfers,Weird Revolution,"August 28, 2001",35,46,64
Run-D.M.C.,Crown Royal,"February 27, 2001",9,43,51
