artist,album,date,week_num,meta_score,user_score
Coco Hames,Coco Hames,"March 31, 2017",13,74,0
Los Campesinos!,Sick Scenes,"February 24, 2017",8,74,75
Mary J. Blige,Strength of a Woman,"April 28, 2017",17,74,82
Johnny Flynn,Sillion,"March 24, 2017",12,74,75
Craig Finn,We All Want the Same Things,"March 24, 2017",12,73,73
Deer Tick,"Deer Tick, Vol. 1","September 15, 2017",37,73,0
Toro y Moi,Boo Boo,"July 7, 2017",27,73,78
Camille,OUÏ,"June 9, 2017",23,73,0
Mind Over Mirrors,Undying Color,"February 17, 2017",7,73,0
OCS,Memory of a Cut Off Head,"November 17, 2017",46,73,84
Ride,Weather Diaries,"June 16, 2017",24,73,74
San Fermin,Belong,"April 7, 2017",14,73,0
Imelda May,Life. Love. Flesh. Blood,"April 21, 2017",16,73,0
Jidenna,The  Chief,"February 17, 2017",7,73,75
Andrew Weatherall,Qualia,"September 29, 2017",39,73,0
Kingdom,Tears in the Club,"February 24, 2017",8,73,0
The Shins,Heartworms,"March 10, 2017",10,73,76
Liars,TFCF,"August 25, 2017",34,73,63
Flo Morrissey,"Gentlewoman, Ruby Man","January 13, 2017",2,73,64
Nathan Fake,Providence,"March 10, 2017",10,73,0
Filthy Friends,Invitation,"August 25, 2017",34,73,0
Baths,Romaplasm,"November 17, 2017",46,73,68
Minor Victories,Orchestral Variations,"January 27, 2017",4,73,0
Kelly Clarkson,Meaning of Life,"October 27, 2017",43,73,72
Nick Mulvey,Wake Up Now,"September 8, 2017",36,73,0
King Gizzard & the Lizard Wizard,Murder of the Universe,"June 23, 2017",25,73,76
Sam Amidon,The Following Mountain,"May 26, 2017",21,73,0
Lee Ranaldo,Electric Trim,"September 15, 2017",37,73,76
Woods,Love Is Love,"April 21, 2017",16,72,75
Com Truise,Iteration,"June 16, 2017",24,72,83
Flamin Groovies,Fantastic Plastic,"September 22, 2017",38,72,0
Dua Lipa,Dua Lipa,"June 2, 2017",22,72,82
Radiophonic Workshop,Burials in Several Earths,"May 19, 2017",20,72,0
King Gizzard & the Lizard Wizard,Flying Microtonal Banana,"February 24, 2017",8,72,81
Ron Gallo,Heavy Meta,"February 3, 2017",5,72,0
Xenoula,Xenoula,"November 24, 2017",47,72,0
Foo Fighters,Concrete and Gold,"September 15, 2017",37,72,75
Lindsey Buckingham,Lindsey Buckingham/Christine McVie,"June 9, 2017",23,72,74
Moon Duo,"Occult Architecture, Vol. 1","February 3, 2017",5,72,68
Roger Waters,Is This the Life We Really Want?,"June 2, 2017",22,72,77
Sufjan Stevens,Planetarium,"June 9, 2017",23,72,79
Tim Darcy,Saturday Night,"February 17, 2017",7,72,73
Tennis,Yours Conditionally,"March 10, 2017",10,72,79
Ducktails,Jersey Devil,"October 6, 2017",40,72,84
Karen Elson,Double Roses,"April 7, 2017",14,72,86
QTY,QTY,"December 8, 2017",49,72,0
Michelle Branch,Hopeless Romantic,"April 7, 2017",14,72,66
Beck,Colors,"October 13, 2017",41,72,81
Temples,Volcano,"March 3, 2017",9,72,79
